Date,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100
2020-06-08 18:53:42.891184,101.04889100241274,99.77372778006634,101.35446799689247,103.14448611961333,99.58256693458554,99.58259963307277,103.26045050853672,101.59749512623806,99.11499069579966,101.14158702122558,99.12699760465627,99.12241395780978,100.53535246042335,96.2938622542144,96.6573093053842,98.93117787433307,98.0437260733071,100.68080165489326,98.24945508031628,97.26353128153835,103.0261831604864,99.59925254343038,100.18522774442162,97.23932640295115,98.96661108660476,100.27221501347702,97.77318079553035,100.80461581002767,98.85532445874313,99.4680324857405,98.85321308516083,103.82593029293064,100.02300819700385,97.95576188411864,101.70953799279778,97.63668688338788,100.46882274102825,96.20456247388466,97.42730060020055,100.4447083775871,101.53865034627079,100.39350878301707,99.81886767817493,99.44931447126822,97.13480404879068,98.61992317743822,99.13250708135557,102.18783409449408,100.73996085868507,96.58364136985871,100.70061081295559,99.28242241026594,98.70461922293626,101.28149423223908,102.13445958828945,101.93096683001156,98.38475227768751,99.43318772510355,100.71507137531314,102.02124628758038,99.09576454613112,99.6791977203428,97.86054808084957,97.68480828974948,101.6891592949178,102.80099033252215,99.9060239420212,102.0783692186185,100.77626951962932,98.7674197638481,100.77578494910868,103.17544795367904,99.97835026567338,103.2303665318628,94.94286445736108,101.7082312213283,100.22434541505147,99.45348416038708,100.2337944270149,96.1508976280225,99.61141318449218,100.76715279657242,103.05141793101707,99.01830991030212,98.44522616154482,99.05101744403639,101.89860276834031,100.71001092917385,98.99555814568771,101.08235035266256,100.24445339998039,102.0071680483322,98.65502058822732,99.39650410320138,99.26847247713793,97.16396254653745,100.64430734098806,100.57375022216648,100.06024505333188,99.5817030423332
2020-06-09 18:53:42.891184,98.27769109128171,98.98734300325998,100.71247414874169,101.55344765110902,99.3115029038676,100.44079646182551,107.28385371153841,102.00383767363155,99.67667583156525,101.04161569326536,95.44273248977045,99.11941282346429,100.70687158893902,101.20715170160699,96.3343169592847,99.57940660812368,98.02468436088088,98.4040116361851,100.57122276882883,98.78667948273343,104.72143244386194,97.85305463507935,103.08734476488732,94.59817659785676,100.18511987421779,104.81509002382283,95.90322287412232,99.71919557273372,99.10208093906047,98.52071177583444,95.88243303917875,104.02039744344016,97.96930028726432,98.93744839227885,99.90628529542217,100.76106298376774,98.95670112019353,95.63468357719591,99.07496733309719,98.05123266631016,102.05263568185828,103.10422880277686,96.70910504208648,99.86714865152652,97.68982439269787,100.22420829850782,96.75852060988547,99.57424016430392,101.84798750655656,97.20761736471223,101.2569881512667,100.02273444204397,97.41997303142054,101.80393786219662,102.78625377150634,100.53528496005286,102.17646073450501,100.430163649217,98.39297258335785,103.42142655792689,97.23133808896067,101.31137533960117,100.20473049728409,96.14259049582259,103.71930138077612,103.70502852068297,101.61297023159636,106.07821544829817,100.33304919858712,97.33835138619285,99.04831976582729,101.55644086998737,99.874223667768,103.98910131487453,95.51746400141195,103.45656895921182,100.30054866481973,102.43830557349827,99.75450970807506,101.57751392643387,100.91616222805209,99.10394871361483,100.91819285676135,100.02840842836902,98.05524636260549,100.52586474137264,102.91907304696694,100.61371998509982,97.38177786310408,98.1148361554803,99.40291487529372,103.82129062414865,99.12790629225991,96.99914533468105,99.66271563139941,97.96460447664252,98.93028823002965,100.93389459038042,100.22690138263076,97.37982341218554
2020-06-10 18:53:42.891184,99.0329676646972,100.15386806047401,102.96927999657368,103.76837779238855,96.66080716117524,98.62373603217634,108.44887520513402,103.10894584134984,100.75911415477738,109.18973950917888,96.58700593495404,101.44701334982507,102.69814668775561,102.58556679934408,95.77667938746514,101.15305508424466,96.56948720671572,97.98801739868365,99.64948612147978,98.99806014056308,109.73813882648284,94.31324228969409,104.5642630809255,91.6414686343063,99.29359188193924,107.17647363999403,96.0746206839701,97.64156720093382,97.7432717511549,99.91888960233152,94.53928406289542,104.52394469201587,98.10767539365806,97.70530037080579,104.33548047908077,102.09771874032812,95.07628223706216,96.03998733508296,97.82117628777308,99.78708748938642,100.4980477071986,102.91935062364203,97.73964905408636,101.6622346243647,95.42031239000305,99.60573413191311,95.89170579878868,98.33076154984543,105.56115654938381,98.04717207506964,98.78482929283508,101.92678317364694,101.69461740920049,103.97994987786534,99.75969325973271,99.61612793625004,104.85092178048991,99.06826991527493,99.31988206701222,105.0887090712606,95.49314438783355,101.2414432605449,93.96196298547133,94.23999381874972,103.24830982701314,101.19961388282086,105.03770835056132,103.13861663546513,99.50364278859608,97.64201468839893,101.99596720401051,98.7308507572276,102.27598616538707,104.06240422574062,93.70756542110547,104.46937544804737,100.75102345141356,101.26657365177545,99.94382783904399,100.84814989249828,101.19612262039699,100.47529735069212,104.22276225884089,97.6312786404988,102.38003528910195,96.72513526238667,102.65843155204502,101.85548287413874,97.97956582176222,96.94895469767377,99.03952302354593,102.85405513589303,98.01531126397323,98.71078484559182,100.42708594094556,96.66467616605946,100.77672642263333,101.60693431711985,101.92057891160493,98.66315898560639
2020-06-11 18:53:42.891184,97.4532622169599,99.08757580885424,104.57207675729816,105.09541839130496,96.66873059061511,98.90487314306779,111.31145394931528,101.94716899473744,101.91861548832577,108.80347195990868,96.21551218292849,103.75290547023334,104.4598093460187,104.32045305360818,98.35946727822326,101.24616649503737,97.94458732793562,97.4305546884656,100.34780653542019,98.79009970475792,110.00621794204548,95.49030724694667,102.91850139586268,95.60562230959505,97.36440464154941,104.65748704288846,98.37506876920304,99.24946708017573,99.02048635911817,101.23308831760995,94.56340075771243,102.71632819487104,98.30566893057352,96.43918233946728,106.44345189355427,101.8487870992547,93.56623641750119,95.47237347468622,98.68171877253661,98.7177037856412,98.9083727310664,103.47390156316439,98.2688050712416,100.68703368562511,94.57287561335819,100.11912562807514,93.20093961047363,95.64922927697586,104.10724642953708,97.67833337149257,99.45071497926888,105.03166413109608,103.50579153033136,103.69971016765747,99.77163279943886,97.68748857819368,104.86452573635418,98.54724075686777,100.01299668986702,103.4160552157933,96.5384513609482,104.44524571820806,93.8046893954644,95.04770170170612,104.73566940222285,100.44100417720574,105.56229604322822,103.21619035788837,99.74807690198418,96.19214326336777,102.09701398639174,99.76899207806831,105.34048078985559,106.13121185965413,97.88003302938627,102.92978114484184,102.57546502564192,101.68941561878657,104.4704613790652,99.28057706540392,99.56055034417763,99.32765649962163,99.93826434133638,96.65837159240074,100.88780648007145,97.06503082396412,103.41421189767608,105.80294883711387,99.90976430508248,95.88470946136344,97.32449449556253,103.92291541879179,95.50886206885363,102.44472499088914,102.8756269817216,95.80975721871962,97.43103064872899,104.44798867259965,101.73822318409896,101.18676224503818
2020-06-12 18:53:42.891184,94.4418544234071,97.95582020354242,104.63534882094908,105.24682396013883,95.85040315559434,100.19472168814534,109.01437507926985,101.70811957558195,102.21521281498302,109.98368339200664,97.64348053866439,101.49599315673426,101.35407856367632,107.07408494388375,99.06488916473899,99.79170990283902,101.0812776909034,97.7050608208819,102.7941207813216,98.97306713129849,114.69218062880135,98.95167151112705,102.45853124261124,97.53029504167326,98.67861017682205,107.61560026916746,96.54304167046136,100.67098038382294,101.1895257886094,97.78301325396748,92.39800123682555,98.66067623527425,97.82630992419962,97.88207325550658,109.7451672747012,102.05084092178144,96.7124272150038,92.9196269810472,95.42418523899339,98.6574102319897,99.72089189204277,103.45797867628501,94.33552016335166,100.55799531119902,92.18351493740336,101.5198335942929,93.93375203492663,93.91499291128181,103.09431461475509,95.67868028437326,99.37579894722698,107.1108965662162,101.53596259690623,104.80277500903688,98.76850217807227,96.1987183304448,104.69262528961423,96.5760893526156,98.96113114406597,101.0183986445688,100.45761440634595,104.57120644123627,92.54734377336248,95.50307892023248,104.5529018212083,100.04810697194083,106.92039616086394,104.84424608513736,98.74470217228382,95.13827109932174,101.5876979688228,95.3275647899549,102.24725585640846,109.12714405798391,101.20436924632656,102.46961324626878,103.8170184049153,102.37558190229512,111.16126462037832,101.57947038755046,99.35583046826471,97.49618393011465,96.82679001571621,97.1010406201972,99.42285905345366,94.39009110607523,102.13658036347886,103.59068687647554,103.39020768721328,97.63922632920983,97.3576437212088,107.09842904154709,95.70460398967768,100.74551671327328,106.11073674933951,96.89643527442567,95.47837925746964,104.10317325255048,100.02205482229849,98.47590961439452
2020-06-15 18:53:42.891184,96.25567177561365,101.81983170276962,101.79999814592671,106.49176739330932,94.65851382427476,99.27293756419957,107.78428584962774,100.01571493338635,102.36562394953421,108.22506778499823,98.22217731023245,101.44477474470183,100.92131497022632,105.20067370130539,97.97767581560011,101.36145972272776,102.15009656466269,95.86129015768321,103.05005145437696,100.5218891640688,110.98152475561218,100.08289256168412,101.16022725550029,98.69902041223769,97.23230617390523,103.8521215522716,93.49781694307644,100.81823864586032,101.76738823010376,96.07840153721637,93.632467276856,95.48374740240921,97.7459692302323,95.58759918065165,108.37791096834867,102.19871486050111,95.10995467856567,92.25382842484302,97.41282899911407,97.57443363551499,101.45233120051532,101.19723051668772,95.38810395670517,103.55118186475364,87.78129419743767,99.96461557828138,95.07168735467518,93.581165005849,103.91436667346848,94.57713957922783,99.59783310820369,106.83132294755747,103.98729084507437,105.39009617373254,99.48738013444188,95.4572492370064,103.72846323962304,95.79208146258105,99.79481231776158,100.22152394698414,101.09203994704947,109.05760803319929,94.22097602574709,94.92983277453096,107.14868606586911,99.28451651610372,102.70102585837684,102.80296058157496,95.16592195285544,94.51901668189305,101.67595174546452,98.62726625142415,102.96946669702176,108.70433254097405,102.94862134834186,98.0858967590793,104.35955563513255,104.01816320164004,107.97613780604769,103.98186744774074,100.08077216117834,96.7381147866566,98.10902395752845,101.66325697141023,99.83505585194614,94.90728923153294,101.25314049829963,101.89578174848977,105.17408931734053,96.02971216182942,97.5458546372801,106.13322666541245,96.67414586935642,101.470786854965,108.38980491758723,95.96105216857539,95.01191719964001,102.13619661771625,99.18679045540746,99.27144390078075
2020-06-16 18:53:42.891184,97.77292236804216,100.00914072888607,103.63780789330235,109.47327306508446,95.49219556113442,103.12160450246715,106.18215816997048,97.6055375409117,98.83744665260946,111.56795932376353,99.56586064049291,101.38274061854639,101.53875274340218,102.91052520190158,102.9408647293241,101.67458406104008,102.42503472664362,97.31154004558864,104.0982319457231,101.02350240964839,109.29539414307735,101.08160241964453,105.09305105362405,101.44161612685765,100.43058143275239,102.84712533041096,91.71133593496151,100.61522013544655,101.93182420495643,98.25325413941599,90.56138457372712,98.49906493870809,97.48629505129398,94.82238163210548,106.25928661081892,98.92104132143663,96.737105994853,92.43541107222377,94.97927392142643,95.12710390528072,100.82369029931372,104.68457910554618,94.94160773307442,100.53472017185969,87.39460617549216,99.47056863122975,90.12462889303097,93.5263521100331,103.48725572052477,95.95121840011656,103.4015063666511,109.32033988548872,103.4812994202043,103.134931896978,104.79415520278611,95.61816992476541,103.80925620017187,95.793757671783,100.24106112720708,99.98255964160766,99.9887968626444,107.92527374287926,94.20636674473056,93.95063839654476,105.68474338511935,99.54583955534008,102.22973263324049,105.9952213836639,90.29684483248094,96.65338091168427,104.29386256950785,94.66837098768283,102.31729830632779,107.9537434292194,100.14106160175476,96.6201448754659,102.11817135118237,107.7820291312133,110.07080321667043,106.71349584994552,101.586537642792,94.62544782329296,97.13375482072443,102.71451496764917,97.47313742989225,96.31850698552543,100.81803061699533,101.18536454045908,106.73361704923711,96.93521914181706,96.89260964175898,108.6771712891908,94.65367799766679,102.77988420743675,109.73803869324925,95.41649564033564,95.68150201387493,99.66204496377048,101.08738947650401,98.9544766889219
2020-06-17 18:53:42.891184,96.8044738712862,102.18059363826481,102.23921683085393,106.48575410597752,92.6113717144421,104.43126638972208,103.54926662384334,101.14246955510315,94.85391388670601,115.4760366168886,100.03695728108069,101.23743540994813,100.48838456038153,103.78719964364755,102.91485547179057,103.99506005662238,102.7106401187555,97.65331652328447,103.39563505773641,100.95897784871755,110.02529457997605,97.7315825717744,102.34837650391067,103.01233149258854,100.82477060569903,102.5206251040618,91.79103822831703,101.36776831614395,100.88779977835274,96.78405665157716,90.96227030065565,96.63873067925253,98.33468955502829,91.69371172432868,108.52334597677103,99.91041346900712,97.28235694063618,94.31723697317464,98.24537613859128,97.12524532053101,97.22772099305863,102.09056190829119,93.80945735662524,100.63750116352944,88.34828144678704,98.08622428635671,90.50714638735795,92.1700811724382,102.2804055927646,93.33607590050534,101.56051882590388,106.45781229992501,101.53194209227323,105.3840172119551,102.87452292776125,100.83751966392502,104.89097718205383,96.19662225159443,98.58417391793813,101.44349711230983,98.89368575158387,108.24306218391364,99.20510330628817,93.8172107736674,108.19617451991404,98.20476215369827,102.20931225873728,109.87133776434564,89.21624820029896,100.27136464851922,105.83354767858715,93.65619874075252,103.67146486873533,110.12916704715022,101.44492164095402,93.67981684392356,100.69417387894684,107.3034247039985,109.96203344922026,108.10047041785768,101.99920742060473,92.17782180225184,97.92412081547572,104.02852657509976,98.61985746126864,98.47237927331089,102.56488861103405,102.169962831666,106.63724658718327,93.81490007655742,97.7776098297159,109.18410674335941,95.21679197866943,100.2387342628005,107.44455298926907,97.49630997230359,95.65365288789377,101.08026720269243,101.195243281264,99.06290335092606
2020-06-18 18:53:42.891184,98.6875587187605,101.18200036741185,102.48718291557269,105.55854270463524,91.85598905351442,103.83942074864349,104.0623439829441,100.22875666245051,97.31499438567165,113.48502469611125,99.71361802302326,100.40118223167794,103.49069465960655,104.24811105718497,105.11330790775595,101.00117910670676,103.31232903725942,99.4560895825833,103.6177271658548,103.18504006442295,108.94732636627327,100.57580445167874,107.21759978442836,102.31864691013463,99.98038484081427,105.5971823269374,94.78452077743603,100.36343757762569,100.09355210554027,96.28827770268187,88.59326139600567,94.9268467387582,96.42775203117122,90.3415828562856,108.50232728478095,100.42972345598035,100.39653113374125,92.4989118631642,100.24875382226404,96.75882649032161,97.18016161406494,103.52950774494548,91.77236662877536,101.46086504889055,88.68721940838158,99.10659189928023,91.0776269303166,96.85757315564976,101.03462867468474,92.39628383636025,100.35280779394711,105.33431406797769,100.29598927140597,107.9740926930155,105.89204233142347,99.74287048631147,103.2108916500924,97.15644909222243,97.55011831255635,102.78717630626426,99.34551775031132,105.06344353694435,102.37469486570727,97.29677817584397,106.93169181392783,97.49495932364952,102.84675856112845,110.66406382543863,90.44428838240222,104.4370239333766,105.51241359715233,92.21886067826074,100.90106908430572,108.58522211910575,101.42843417839471,97.15172400129026,99.70698312140185,107.83867121323371,109.98089818300075,110.75592892415483,107.34024952678729,91.24992602018409,97.0187358087704,106.27694472462545,100.02403081358378,102.22847321981567,103.82161869183648,101.48914906448665,107.95839834982537,95.966364898886,99.4450525659112,110.35263276111218,97.31856828249538,102.66185180987621,110.51133646938742,98.81888484076362,95.38215664545248,101.42800127405474,103.718648667768,97.50623477063805
2020-06-19 18:53:42.891184,99.46763881172728,100.43935402382627,102.59740525373829,108.34653452778147,92.25384807636718,103.98788537701084,101.3209354875793,101.78677778388874,98.62874648567605,118.56199421154838,99.15127289345104,100.89264078361941,104.06017896307951,107.6432810136254,104.96563182296387,101.61718063761145,104.62836083421492,99.87789785595785,102.74803761289132,103.63816829191154,111.36767959403187,98.58128244183905,107.55687804498982,100.9463832308132,102.45000748393001,102.48002999815084,93.77775515719802,101.17404087752071,103.3287600551714,96.20983422385329,87.65878264910029,98.61562346338715,93.72207617204148,86.49803803824359,109.51613734159847,99.47607165011598,98.41596136103733,93.86560355176726,100.78914382458186,95.72121775451515,94.77072030773114,105.4045514300284,93.02006836592845,101.3104576963324,92.06994233774726,97.05659494954365,88.38494791175108,95.57424883172357,100.99303922651546,92.89348819689522,99.91974699147978,106.13165413426395,97.86558135957083,111.19290857297453,105.77107437917135,102.04781684423783,103.97275499835037,98.09708198678891,98.71743976515354,103.76355200730971,100.68112129561939,107.94776389189296,102.82926433284906,98.73563763400249,106.79333545298807,100.39405794904206,101.51557686765938,114.78008221695907,90.41687353695367,101.54161819452739,105.8359970919242,91.01675761364618,102.66316573773382,107.23072725468306,100.57762316178267,93.59557500836385,98.85850540521128,102.7869848737941,106.604810927087,112.50945189043216,109.0950689790152,92.07572469102938,95.20805881731374,106.22868181578993,100.06684517990439,99.93729588012398,107.04423793263418,103.33737622563332,107.53610686359609,96.06600249490805,99.9103128708425,105.99016357340301,96.88708794874272,101.32173108284846,108.37372908083279,98.31402797740215,98.92334469852854,102.78773709514883,102.59183535500603,98.67858753328552
